KODE DAN DATA ADMINISTRASI PEMERINTAHAN (PROVINSI, KABUPATEN/KOTA, KECAMATAN, DESA DAN KELURAHAN);;;;;;;;;;
KEPMENDAGRI Nomor 300.2.2 - 2138 TAHUN 2025;;;;;;;;;;
No;Kode Wilayah;Kode_Prov;Kode_Kab;Kode_Kec;Kode_Kel/Desa;Provinsi;Kabupaten/Kota;Kecamatan;Kelurahan/Desa;TIPE
30967;32.16.16.2005;32.;32.16.;32.16.16.;32.16.16.2005;Jawa Barat;Kabupaten Bekasi;Cabangbungin;Setialaksana;Desa
30968;32.16.16.2006;32.;32.16.;32.16.16.;32.16.16.2006;Jawa Barat;Kabupaten Bekasi;Cabangbungin;Setiajaya;Desa
30969;32.16.16.2007;32.;32.16.;32.16.16.;32.16.16.2007;Jawa Barat;Kabupaten Bekasi;Cabangbungin;Lenggahjaya;Desa
30970;32.16.16.2008;32.;32.16.;32.16.16.;32.16.16.2008;Jawa Barat;Kabupaten Bekasi;Cabangbungin;Lenggahsari;Desa
30971;32.16.17.2001;32.;32.16.;32.16.17.;32.16.17.2001;Jawa Barat;Kabupaten Bekasi;Muaragembong;Pantai Mekar;Desa
30972;32.16.17.2002;32.;32.16.;32.16.17.;32.16.17.2002;Jawa Barat;Kabupaten Bekasi;Muaragembong;Pantai Bahagia;Desa
30973;32.16.17.2003;32.;32.16.;32.16.17.;32.16.17.2003;Jawa Barat;Kabupaten Bekasi;Muaragembong;Pantai Bakti;Desa
30974;32.16.17.2004;32.;32.16.;32.16.17.;32.16.17.2004;Jawa Barat;Kabupaten Bekasi;Muaragembong;Pantai Harapanjaya;Desa
30975;32.16.17.2005;32.;32.16.;32.16.17.;32.16.17.2005;Jawa Barat;Kabupaten Bekasi;Muaragembong;Pantai Sederhana;Desa
30976;32.16.17.2006;32.;32.16.;32.16.17.;32.16.17.2006;Jawa Barat;Kabupaten Bekasi;Muaragembong;Jayasakti;Desa
30977;32.16.18.2001;32.;32.16.;32.16.18.;32.16.18.2001;Jawa Barat;Kabupaten Bekasi;Setu;Cijengkol;Desa
30978;32.16.18.2002;32.;32.16.;32.16.18.;32.16.18.2002;Jawa Barat;Kabupaten Bekasi;Setu;Lubangbuaya;Desa
30979;32.16.18.2003;32.;32.16.;32.16.18.;32.16.18.2003;Jawa Barat;Kabupaten Bekasi;Setu;Burangkeng;Desa
30980;32.16.18.2004;32.;32.16.;32.16.18.;32.16.18.2004;Jawa Barat;Kabupaten Bekasi;Setu;Ciledug;Desa
30981;32.16.18.2005;32.;32.16.;32.16.18.;32.16.18.2005;Jawa Barat;Kabupaten Bekasi;Setu;Cibening;Desa
30982;32.16.18.2006;32.;32.16.;32.16.18.;32.16.18.2006;Jawa Barat;Kabupaten Bekasi;Setu;Taman Sari;Desa
30983;32.16.18.2007;32.;32.16.;32.16.18.;32.16.18.2007;Jawa Barat;Kabupaten Bekasi;Setu;Taman Rahayu;Desa
30984;32.16.18.2008;32.;32.16.;32.16.18.;32.16.18.2008;Jawa Barat;Kabupaten Bekasi;Setu;Cikarageman;Desa
30985;32.16.18.2009;32.;32.16.;32.16.18.;32.16.18.2009;Jawa Barat;Kabupaten Bekasi;Setu;Ragemanunggal;Desa
30986;32.16.18.2010;32.;32.16.;32.16.18.;32.16.18.2010;Jawa Barat;Kabupaten Bekasi;Setu;Muktijaya;Desa
30987;32.16.18.2011;32.;32.16.;32.16.18.;32.16.18.2011;Jawa Barat;Kabupaten Bekasi;Setu;Kertarahayu;Desa
30988;32.16.19.2001;32.;32.16.;32.16.19.;32.16.19.2001;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Cibatu;Desa
30989;32.16.19.2002;32.;32.16.;32.16.19.;32.16.19.2002;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Sukasejati;Desa
30990;32.16.19.2003;32.;32.16.;32.16.19.;32.16.19.2003;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Ciantra;Desa
30991;32.16.19.2004;32.;32.16.;32.16.19.;32.16.19.2004;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Sukadami;Desa
30992;32.16.19.2005;32.;32.16.;32.16.19.;32.16.19.2005;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Sukaresmi;Desa
30993;32.16.19.2006;32.;32.16.;32.16.19.;32.16.19.2006;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Serang;Desa
30994;32.16.19.2007;32.;32.16.;32.16.19.;32.16.19.2007;Jawa Barat;Kabupaten Bekasi;Cikarang Selatan;Pasirsari;Desa
30995;32.16.20.2001;32.;32.16.;32.16.20.;32.16.20.2001;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Cicau;Desa
30996;32.16.20.2002;32.;32.16.;32.16.20.;32.16.20.2002;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Sukamahi;Desa
30997;32.16.20.2003;32.;32.16.;32.16.20.;32.16.20.2003;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Pasiranji;Desa
30998;32.16.20.2004;32.;32.16.;32.16.20.;32.16.20.2004;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Hegarmukti;Desa
30999;32.16.20.2005;32.;32.16.;32.16.20.;32.16.20.2005;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Jayamukti;Desa
31000;32.16.20.2006;32.;32.16.;32.16.20.;32.16.20.2006;Jawa Barat;Kabupaten Bekasi;Cikarang Pusat;Pasirtanjung;Desa
31001;32.16.21.2001;32.;32.16.;32.16.21.;32.16.21.2001;Jawa Barat;Kabupaten Bekasi;Serang Baru;Sukaragam;Desa
31002;32.16.21.2002;32.;32.16.;32.16.21.;32.16.21.2002;Jawa Barat;Kabupaten Bekasi;Serang Baru;Sirnajaya;Desa
31003;32.16.21.2003;32.;32.16.;32.16.21.;32.16.21.2003;Jawa Barat;Kabupaten Bekasi;Serang Baru;Sukasari;Desa
31004;32.16.21.2004;32.;32.16.;32.16.21.;32.16.21.2004;Jawa Barat;Kabupaten Bekasi;Serang Baru;Jayamulya;Desa
31005;32.16.21.2005;32.;32.16.;32.16.21.;32.16.21.2005;Jawa Barat;Kabupaten Bekasi;Serang Baru;Nagacipta;Desa
31006;32.16.21.2006;32.;32.16.;32.16.21.;32.16.21.2006;Jawa Barat;Kabupaten Bekasi;Serang Baru;Nagasari;Desa
31007;32.16.21.2007;32.;32.16.;32.16.21.;32.16.21.2007;Jawa Barat;Kabupaten Bekasi;Serang Baru;Cilangkara;Desa
31008;32.16.21.2008;32.;32.16.;32.16.21.;32.16.21.2008;Jawa Barat;Kabupaten Bekasi;Serang Baru;Jayasampurna;Desa
31009;32.16.22.2001;32.;32.16.;32.16.22.;32.16.22.2001;Jawa Barat;Kabupaten Bekasi;Cibarusah;Sirnajati;Desa
31010;32.16.22.2002;32.;32.16.;32.16.22.;32.16.22.2002;Jawa Barat;Kabupaten Bekasi;Cibarusah;Ridogalih;Desa
31011;32.16.22.2003;32.;32.16.;32.16.22.;32.16.22.2003;Jawa Barat;Kabupaten Bekasi;Cibarusah;Ridomanah;Desa
31012;32.16.22.2004;32.;32.16.;32.16.22.;32.16.22.2004;Jawa Barat;Kabupaten Bekasi;Cibarusah;Wibawamulya;Desa
31013;32.16.22.2005;32.;32.16.;32.16.22.;32.16.22.2005;Jawa Barat;Kabupaten Bekasi;Cibarusah;Cibarusah Kota;Desa
31014;32.16.22.2006;32.;32.16.;32.16.22.;32.16.22.2006;Jawa Barat;Kabupaten Bekasi;Cibarusah;Cibarusah Jaya;Desa
31015;32.16.22.2007;32.;32.16.;32.16.22.;32.16.22.2007;Jawa Barat;Kabupaten Bekasi;Cibarusah;Sindangmulya;Desa
31016;32.16.23.2001;32.;32.16.;32.16.23.;32.16.23.2001;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Karangmulya;Desa
31017;32.16.23.2002;32.;32.16.;32.16.23.;32.16.23.2002;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Karangindah;Desa
31018;32.16.23.2003;32.;32.16.;32.16.23.;32.16.23.2003;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Bojongmangu;Desa
31019;32.16.23.2004;32.;32.16.;32.16.23.;32.16.23.2004;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Sukabungah;Desa
31020;32.16.23.2005;32.;32.16.;32.16.23.;32.16.23.2005;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Sukamukti;Desa
31021;32.16.23.2006;32.;32.16.;32.16.23.;32.16.23.2006;Jawa Barat;Kabupaten Bekasi;Bojongmangu;Medalkrisna;Desa
31022;32.17.01.2001;32.;32.17.;32.17.01.;32.17.01.2001;Jawa Barat;Kabupaten Bandung Barat;Lembang;Pagerwangi;Desa
31023;32.17.01.2002;32.;32.17.;32.17.01.;32.17.01.2002;Jawa Barat;Kabupaten Bandung Barat;Lembang;Kayuambon;Desa
31024;32.17.01.2003;32.;32.17.;32.17.01.;32.17.01.2003;Jawa Barat;Kabupaten Bandung Barat;Lembang;Lembang;Desa
31025;32.17.01.2004;32.;32.17.;32.17.01.;32.17.01.2004;Jawa Barat;Kabupaten Bandung Barat;Lembang;Cikidang;Desa
31026;32.17.01.2005;32.;32.17.;32.17.01.;32.17.01.2005;Jawa Barat;Kabupaten Bandung Barat;Lembang;Cikahuripan;Desa
31027;32.17.01.2006;32.;32.17.;32.17.01.;32.17.01.2006;Jawa Barat;Kabupaten Bandung Barat;Lembang;Cikole;Desa
31028;32.17.01.2007;32.;32.17.;32.17.01.;32.17.01.2007;Jawa Barat;Kabupaten Bandung Barat;Lembang;Gudangkahuripan;Desa
31029;32.17.01.2008;32.;32.17.;32.17.01.;32.17.01.2008;Jawa Barat;Kabupaten Bandung Barat;Lembang;Jayagiri;Desa
31030;32.17.01.2009;32.;32.17.;32.17.01.;32.17.01.2009;Jawa Barat;Kabupaten Bandung Barat;Lembang;Cibodas;Desa
31031;32.17.01.2010;32.;32.17.;32.17.01.;32.17.01.2010;Jawa Barat;Kabupaten Bandung Barat;Lembang;Langensari;Desa
31032;32.17.01.2011;32.;32.17.;32.17.01.;32.17.01.2011;Jawa Barat;Kabupaten Bandung Barat;Lembang;Mekarwangi;Desa
31033;32.17.01.2012;32.;32.17.;32.17.01.;32.17.01.2012;Jawa Barat;Kabupaten Bandung Barat;Lembang;Cibogo;Desa
31034;32.17.01.2013;32.;32.17.;32.17.01.;32.17.01.2013;Jawa Barat;Kabupaten Bandung Barat;Lembang;Sukajaya;Desa
31035;32.17.01.2014;32.;32.17.;32.17.01.;32.17.01.2014;Jawa Barat;Kabupaten Bandung Barat;Lembang;Suntenjaya;Desa
31036;32.17.01.2015;32.;32.17.;32.17.01.;32.17.01.2015;Jawa Barat;Kabupaten Bandung Barat;Lembang;Wangunharja;Desa
31037;32.17.01.2016;32.;32.17.;32.17.01.;32.17.01.2016;Jawa Barat;Kabupaten Bandung Barat;Lembang;Wangunsari;Desa
31038;32.17.02.2001;32.;32.17.;32.17.02.;32.17.02.2001;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Karyawangi;Desa
31039;32.17.02.2002;32.;32.17.;32.17.02.;32.17.02.2002;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Cihanjuang;Desa
31040;32.17.02.2003;32.;32.17.;32.17.02.;32.17.02.2003;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Cihanjuangrahayu;Desa
31041;32.17.02.2004;32.;32.17.;32.17.02.;32.17.02.2004;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Cihideung;Desa
31042;32.17.02.2005;32.;32.17.;32.17.02.;32.17.02.2005;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Ciwaruga;Desa
31043;32.17.02.2006;32.;32.17.;32.17.02.;32.17.02.2006;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Cigugurgirang;Desa
31044;32.17.02.2007;32.;32.17.;32.17.02.;32.17.02.2007;Jawa Barat;Kabupaten Bandung Barat;Parongpong;Sariwangi;Desa
31045;32.17.03.2001;32.;32.17.;32.17.03.;32.17.03.2001;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Jambudipa;Desa
31046;32.17.03.2002;32.;32.17.;32.17.03.;32.17.03.2002;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Padaasih;Desa
31047;32.17.03.2003;32.;32.17.;32.17.03.;32.17.03.2003;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Pasirhalang;Desa
31048;32.17.03.2004;32.;32.17.;32.17.03.;32.17.03.2004;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Pasirlangu;Desa
31049;32.17.03.2005;32.;32.17.;32.17.03.;32.17.03.2005;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Cipada;Desa
31050;32.17.03.2006;32.;32.17.;32.17.03.;32.17.03.2006;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Kertawangi;Desa
31051;32.17.03.2007;32.;32.17.;32.17.03.;32.17.03.2007;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Tugumukti;Desa
31052;32.17.03.2008;32.;32.17.;32.17.03.;32.17.03.2008;Jawa Barat;Kabupaten Bandung Barat;Cisarua;Sadangmekar;Desa
31053;32.17.04.2001;32.;32.17.;32.17.04.;32.17.04.2001;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Ciptagumati;Desa
31054;32.17.04.2002;32.;32.17.;32.17.04.;32.17.04.2002;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Cikalong;Desa
31055;32.17.04.2003;32.;32.17.;32.17.04.;32.17.04.2003;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Cipada;Desa
31056;32.17.04.2004;32.;32.17.;32.17.04.;32.17.04.2004;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Cisomangbarat;Desa
31057;32.17.04.2005;32.;32.17.;32.17.04.;32.17.04.2005;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Ganjarsari;Desa
31058;32.17.04.2006;32.;32.17.;32.17.04.;32.17.04.2006;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Kanangasari;Desa
31059;32.17.04.2007;32.;32.17.;32.17.04.;32.17.04.2007;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Mandalasari;Desa
31060;32.17.04.2008;32.;32.17.;32.17.04.;32.17.04.2008;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Mandalamukti;Desa
31061;32.17.04.2009;32.;32.17.;32.17.04.;32.17.04.2009;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Mekarjaya;Desa
31062;32.17.04.2010;32.;32.17.;32.17.04.;32.17.04.2010;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Puteran;Desa
31063;32.17.04.2011;32.;32.17.;32.17.04.;32.17.04.2011;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Rende;Desa
31064;32.17.04.2012;32.;32.17.;32.17.04.;32.17.04.2012;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Tenjolaut;Desa
31065;32.17.04.2013;32.;32.17.;32.17.04.;32.17.04.2013;Jawa Barat;Kabupaten Bandung Barat;Cikalongwetan;Wangunjaya;Desa
31066;32.17.05.2001;32.;32.17.;32.17.05.;32.17.05.2001;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Cipeundeuy;Desa
31067;32.17.05.2002;32.;32.17.;32.17.05.;32.17.05.2002;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Ciharashas;Desa
31068;32.17.05.2003;32.;32.17.;32.17.05.;32.17.05.2003;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Bojongmekar;Desa
31069;32.17.05.2004;32.;32.17.;32.17.05.;32.17.05.2004;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Ciroyom;Desa
31070;32.17.05.2005;32.;32.17.;32.17.05.;32.17.05.2005;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Jatimekar;Desa
31071;32.17.05.2006;32.;32.17.;32.17.05.;32.17.05.2006;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Margalaksana;Desa
31072;32.17.05.2007;32.;32.17.;32.17.05.;32.17.05.2007;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Margaluyu;Desa
31073;32.17.05.2008;32.;32.17.;32.17.05.;32.17.05.2008;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Nanggeleng;Desa
31074;32.17.05.2009;32.;32.17.;32.17.05.;32.17.05.2009;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Nyenang;Desa
31075;32.17.05.2010;32.;32.17.;32.17.05.;32.17.05.2010;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Sirnaraja;Desa
31076;32.17.05.2011;32.;32.17.;32.17.05.;32.17.05.2011;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Sirnagalih;Desa
31077;32.17.05.2012;32.;32.17.;32.17.05.;32.17.05.2012;Jawa Barat;Kabupaten Bandung Barat;Cipeundeuy;Sukahaji;Desa
31078;32.17.06.2001;32.;32.17.;32.17.06.;32.17.06.2001;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Ngamprah;Desa
31079;32.17.06.2002;32.;32.17.;32.17.06.;32.17.06.2002;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Cimareme;Desa
31080;32.17.06.2003;32.;32.17.;32.17.06.;32.17.06.2003;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Cilame;Desa
31081;32.17.06.2004;32.;32.17.;32.17.06.;32.17.06.2004;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Tanimulya;Desa
31082;32.17.06.2005;32.;32.17.;32.17.06.;32.17.06.2005;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Cimanggu;Desa
31083;32.17.06.2006;32.;32.17.;32.17.06.;32.17.06.2006;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Bojongkoneng;Desa
31084;32.17.06.2007;32.;32.17.;32.17.06.;32.17.06.2007;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Margajaya;Desa
31085;32.17.06.2008;32.;32.17.;32.17.06.;32.17.06.2008;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Mekarsari;Desa
31086;32.17.06.2009;32.;32.17.;32.17.06.;32.17.06.2009;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Gadobangkong;Desa
31087;32.17.06.2010;32.;32.17.;32.17.06.;32.17.06.2010;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Sukatani;Desa
31088;32.17.06.2011;32.;32.17.;32.17.06.;32.17.06.2011;Jawa Barat;Kabupaten Bandung Barat;Ngamprah;Pakuhaji;Desa
31089;32.17.07.2001;32.;32.17.;32.17.07.;32.17.07.2001;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Ciptaharja;Desa
31090;32.17.07.2002;32.;32.17.;32.17.07.;32.17.07.2002;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Cipatat;Desa
31091;32.17.07.2003;32.;32.17.;32.17.07.;32.17.07.2003;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Citatah;Desa
31092;32.17.07.2004;32.;32.17.;32.17.07.;32.17.07.2004;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Rajamandalakulon;Desa
31093;32.17.07.2005;32.;32.17.;32.17.07.;32.17.07.2005;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Mandalawangi;Desa
31094;32.17.07.2006;32.;32.17.;32.17.07.;32.17.07.2006;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Kertamukti;Desa
31095;32.17.07.2007;32.;32.17.;32.17.07.;32.17.07.2007;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Nyalindung;Desa
31096;32.17.07.2008;32.;32.17.;32.17.07.;32.17.07.2008;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Gunungmasigit;Desa
31097;32.17.07.2009;32.;32.17.;32.17.07.;32.17.07.2009;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Cirawamekar;Desa
31098;32.17.07.2010;32.;32.17.;32.17.07.;32.17.07.2010;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Mandalasari;Desa
31099;32.17.07.2011;32.;32.17.;32.17.07.;32.17.07.2011;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Sumurbandung;Desa
31100;32.17.07.2012;32.;32.17.;32.17.07.;32.17.07.2012;Jawa Barat;Kabupaten Bandung Barat;Cipatat;Sarimukti;Desa
31101;32.17.08.2001;32.;32.17.;32.17.08.;32.17.08.2001;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Kertamulya;Desa
31102;32.17.08.2002;32.;32.17.;32.17.08.;32.17.08.2002;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Padalarang;Desa
31103;32.17.08.2003;32.;32.17.;32.17.08.;32.17.08.2003;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Cimerang;Desa
31104;32.17.08.2004;32.;32.17.;32.17.08.;32.17.08.2004;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Campaka Mekar;Desa
31105;32.17.08.2005;32.;32.17.;32.17.08.;32.17.08.2005;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Tagogapu;Desa
31106;32.17.08.2006;32.;32.17.;32.17.08.;32.17.08.2006;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Ciburuy;Desa
31107;32.17.08.2007;32.;32.17.;32.17.08.;32.17.08.2007;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Kertajaya;Desa
31108;32.17.08.2008;32.;32.17.;32.17.08.;32.17.08.2008;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Cipeundeuy;Desa
31109;32.17.08.2009;32.;32.17.;32.17.08.;32.17.08.2009;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Jayamekar;Desa
31110;32.17.08.2010;32.;32.17.;32.17.08.;32.17.08.2010;Jawa Barat;Kabupaten Bandung Barat;Padalarang;Laksanamekar;Desa
31111;32.17.09.2001;32.;32.17.;32.17.09.;32.17.09.2001;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Batujajar Timur;Desa
31112;32.17.09.2002;32.;32.17.;32.17.09.;32.17.09.2002;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Batujajar Barat;Desa
31113;32.17.09.2004;32.;32.17.;32.17.09.;32.17.09.2004;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Galanggang;Desa
31114;32.17.09.2005;32.;32.17.;32.17.09.;32.17.09.2005;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Cangkorah;Desa
31115;32.17.09.2007;32.;32.17.;32.17.09.;32.17.09.2007;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Selacau;Desa
31116;32.17.09.2008;32.;32.17.;32.17.09.;32.17.09.2008;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Pangauban;Desa
31117;32.17.09.2010;32.;32.17.;32.17.09.;32.17.09.2010;Jawa Barat;Kabupaten Bandung Barat;Batujajar;Giriasih;Desa
31118;32.17.10.2001;32.;32.17.;32.17.10.;32.17.10.2001;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Cipatik;Desa
31119;32.17.10.2002;32.;32.17.;32.17.10.;32.17.10.2002;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Citapen;Desa
31120;32.17.10.2003;32.;32.17.;32.17.10.;32.17.10.2003;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Cihampelas;Desa
31121;32.17.10.2004;32.;32.17.;32.17.10.;32.17.10.2004;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Mekarjaya;Desa
31122;32.17.10.2005;32.;32.17.;32.17.10.;32.17.10.2005;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Mekarmukti;Desa
31123;32.17.10.2006;32.;32.17.;32.17.10.;32.17.10.2006;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Pataruman;Desa
31124;32.17.10.2007;32.;32.17.;32.17.10.;32.17.10.2007;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Situwangi;Desa
31125;32.17.10.2008;32.;32.17.;32.17.10.;32.17.10.2008;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Singajaya;Desa
31126;32.17.10.2009;32.;32.17.;32.17.10.;32.17.10.2009;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Tanjungwangi;Desa
31127;32.17.10.2010;32.;32.17.;32.17.10.;32.17.10.2010;Jawa Barat;Kabupaten Bandung Barat;Cihampelas;Tanjungjaya;Desa
31128;32.17.11.2001;32.;32.17.;32.17.11.;32.17.11.2001;Jawa Barat;Kabupaten Bandung Barat;Cililin;Cililin;Desa
31129;32.17.11.2002;32.;32.17.;32.17.11.;32.17.11.2002;Jawa Barat;Kabupaten Bandung Barat;Cililin;Budiharja;Desa
31130;32.17.11.2003;32.;32.17.;32.17.11.;32.17.11.2003;Jawa Barat;Kabupaten Bandung Barat;Cililin;Batulayang;Desa
31131;32.17.11.2004;32.;32.17.;32.17.11.;32.17.11.2004;Jawa Barat;Kabupaten Bandung Barat;Cililin;Bongas;Desa
31132;32.17.11.2005;32.;32.17.;32.17.11.;32.17.11.2005;Jawa Barat;Kabupaten Bandung Barat;Cililin;Karanganyar;Desa
31133;32.17.11.2006;32.;32.17.;32.17.11.;32.17.11.2006;Jawa Barat;Kabupaten Bandung Barat;Cililin;Karangtanjung;Desa
31134;32.17.11.2007;32.;32.17.;32.17.11.;32.17.11.2007;Jawa Barat;Kabupaten Bandung Barat;Cililin;Karyamukti;Desa
31135;32.17.11.2008;32.;32.17.;32.17.11.;32.17.11.2008;Jawa Barat;Kabupaten Bandung Barat;Cililin;Kidangpananjung;Desa
31136;32.17.11.2009;32.;32.17.;32.17.11.;32.17.11.2009;Jawa Barat;Kabupaten Bandung Barat;Cililin;Mukapayung;Desa
31137;32.17.11.2010;32.;32.17.;32.17.11.;32.17.11.2010;Jawa Barat;Kabupaten Bandung Barat;Cililin;Nanggerang;Desa
31138;32.17.11.2011;32.;32.17.;32.17.11.;32.17.11.2011;Jawa Barat;Kabupaten Bandung Barat;Cililin;Rancapanggung;Desa
31139;32.17.12.2001;32.;32.17.;32.17.12.;32.17.12.2001;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Sarinagen;Desa
31140;32.17.12.2002;32.;32.17.;32.17.12.;32.17.12.2002;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Baranangsiang;Desa
31141;32.17.12.2003;32.;32.17.;32.17.12.;32.17.12.2003;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Citalem;Desa
31142;32.17.12.2004;32.;32.17.;32.17.12.;32.17.12.2004;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Cijenuk;Desa
31143;32.17.12.2005;32.;32.17.;32.17.12.;32.17.12.2005;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Cijambu;Desa
31144;32.17.12.2006;32.;32.17.;32.17.12.;32.17.12.2006;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Cibenda;Desa
31145;32.17.12.2007;32.;32.17.;32.17.12.;32.17.12.2007;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Cintaasih;Desa
31146;32.17.12.2008;32.;32.17.;32.17.12.;32.17.12.2008;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Cicangkanghilir;Desa
31147;32.17.12.2009;32.;32.17.;32.17.12.;32.17.12.2009;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Girimukti;Desa
31148;32.17.12.2010;32.;32.17.;32.17.12.;32.17.12.2010;Jawa Barat;Kabupaten Bandung Barat;Cipongkor;Karangsari;Desa
